Circuit delay: 3251.66 ps

Gate slacks:
NOT-n97909: 3378.54 ps
NAND-n97910: 2260.96 ps
NOT-n97911: 2260.96 ps
NOT-n97912: 3394.09 ps
NAND-n97913: 2260.96 ps
NOT-n97914: 2260.96 ps
NOT-n97915: 3356.75 ps
NAND-n97916: 2260.96 ps
NOT-n97917: 2260.96 ps
NOT-n97918: 3419.49 ps
NAND-n97919: 2260.96 ps
NOT-n97920: 2260.96 ps
NOT-n97921: 3378.54 ps
NAND-n97922: 2260.96 ps
NOT-n97923: 2260.96 ps
NOT-n97924: 3379.28 ps
NAND-n97925: 2260.96 ps
NOT-n97926: 2260.96 ps
NOT-n97927: 3379.28 ps
NAND-n97928: 2260.96 ps
NOT-n97929: 2260.96 ps
NOT-n97930: 3419.49 ps
NAND-n97931: 2260.96 ps
NOT-n97932: 2260.96 ps
NOT-n97933: 3379.28 ps
NAND-n97934: 2260.96 ps
NOT-n97935: 2260.96 ps
NOT-n97936: 3379.27 ps
NAND-n97937: 2260.96 ps
NOT-n97938: 2260.96 ps
NOT-n97939: 3386.11 ps
NAND-n97940: 2260.96 ps
NOT-n97941: 2260.96 ps
NOT-n97942: 3426.38 ps
NOT-n97943: 3426.38 ps
NAND-n97944: 2260.96 ps
NOT-n97945: 2260.96 ps
NAND-n97946: 2260.96 ps
NOT-n97947: 2260.96 ps
NOT-n97948: 3426.38 ps
NAND-n97949: 2260.96 ps
NOT-n97950: 2260.96 ps
NOT-n97951: 3385.39 ps
NAND-n97952: 2260.96 ps
NOT-n97953: 2260.96 ps
NOT-n97954: 3385.39 ps
NAND-n97955: 2260.96 ps
NOT-n97956: 2260.96 ps
NOT-n97957: 3427.66 ps
NAND-n97958: 2260.96 ps
NOT-n97959: 2260.96 ps
NOT-n97960: 3385.39 ps
NOT-n97961: 3427.66 ps
NAND-n97962: 2260.96 ps
NOT-n97963: 2260.96 ps
NAND-n97964: 3219.64 ps
NAND-n97965: 3236.81 ps
NAND-n97966: 2583.23 ps
NAND-n97967: 2600.39 ps
NAND-n97968: 2796.17 ps
NAND-n97969: 2813.34 ps
NAND-n97970: 3368.24 ps
NAND-n97971: 3385.40 ps
NAND-n97972: 2361.60 ps
NAND-n97973: 2378.77 ps
NAND-n97974: 2356.48 ps
NAND-n97975: 2373.65 ps
NAND-n97976: 2684.72 ps
NAND-n97977: 2701.89 ps
NAND-n97978: 2959.59 ps
NAND-n97979: 2976.76 ps
NAND-n97980: 3092.64 ps
NAND-n97981: 3109.80 ps
NAND-n97982: 3033.89 ps
NAND-n97983: 3051.06 ps
NAND-n97984: 2617.26 ps
NAND-n97985: 2634.42 ps
NAND-n97986: 2759.02 ps
NAND-n97987: 2776.19 ps
NAND-n97988: 2467.93 ps
NAND-n97989: 2485.10 ps
NAND-n97990: 2910.69 ps
NAND-n97991: 2927.86 ps
NAND-n97992: 3293.94 ps
NAND-n97993: 3311.11 ps
NAND-n97994: 2430.78 ps
NAND-n97995: 2447.95 ps
NAND-n97996: 2885.10 ps
NAND-n97997: 2902.27 ps
NAND-n97998: 3282.20 ps
NAND-n97999: 3299.36 ps
NAND-n98000: 3145.28 ps
NAND-n98001: 3162.44 ps
NAND-n98002: 2620.38 ps
NAND-n98003: 2637.54 ps
NAND-n98004: 3071.04 ps
NAND-n98005: 3088.21 ps
NAND-n98006: 2762.09 ps
NAND-n98007: 2779.26 ps
NAND-n98008: 3419.86 ps
NAND-n98009: 3413.83 ps
NAND-n98010: 3292.50 ps
NAND-n98011: 3309.67 ps
NAND-n98012: 2260.96 ps
NAND-n98013: 2272.16 ps
NAND-n98014: 2435.91 ps
NAND-n98015: 2453.07 ps
NAND-n98016: 2647.57 ps
NAND-n98017: 2664.74 ps
NAND-n98018: 2981.18 ps
NAND-n98019: 2998.35 ps
NAND-n98020: 3182.43 ps
NAND-n98021: 3199.59 ps
NAND-n98022: 2546.08 ps
NAND-n98023: 2563.24 ps
NAND-n98024: 2832.58 ps
NAND-n98025: 2849.75 ps
NOT-n98026: 3358.44 ps
NAND-n98027: 2260.96 ps
NOT-n98028: 2260.96 ps
NOT-n98029: 2260.96 ps
NOR-n98030: 2745.24 ps
AND-n98031: 2797.39 ps
OR-n98032: 2840.90 ps
NOR-n98033: 2690.95 ps
NOT-n98034: 3356.90 ps
NAND-n98035: 2298.11 ps
NOT-n98036: 3315.00 ps
NAND-n98037: 2298.11 ps
NOT-n98038: 2298.11 ps
NOT-n98039: 3356.54 ps
NAND-n98040: 2298.11 ps
NOT-n98041: 2298.11 ps
NOT-n98042: 3355.26 ps
NOT-n98043: 3356.54 ps
NAND-n98044: 2298.11 ps
NOT-n98045: 2298.11 ps
NAND-n98046: 2298.11 ps
NOT-n98047: 2298.11 ps
NOT-n98048: 3356.47 ps
NAND-n98049: 2298.11 ps
NOT-n98050: 2298.11 ps
NOT-n98051: 3356.49 ps
NAND-n98052: 2298.11 ps
NOT-n98053: 2298.11 ps
NOT-n98054: 3374.22 ps
NAND-n98055: 2298.11 ps
NOT-n98056: 2298.11 ps
NOT-n98057: 3356.55 ps
NAND-n98058: 2298.11 ps
NOT-n98059: 2298.11 ps
NOT-n98060: 3356.55 ps
NAND-n98061: 2298.11 ps
NOT-n98062: 2298.11 ps
NOT-n98063: 3374.22 ps
NAND-n98064: 2298.11 ps
NOT-n98065: 2298.11 ps
NOT-n98066: 3356.55 ps
NAND-n98067: 2298.11 ps
NOT-n98068: 2298.11 ps
NOT-n98069: 3316.25 ps
NAND-n98070: 2298.11 ps
NOT-n98071: 2298.11 ps
NOT-n98072: 3355.27 ps
NAND-n98073: 2298.11 ps
NOT-n98074: 2298.11 ps
NOT-n98075: 3374.22 ps
NAND-n98076: 2298.11 ps
NOT-n98077: 2298.11 ps
NOT-n98078: 3315.01 ps
NAND-n98079: 2298.11 ps
NOT-n98080: 2298.11 ps
NOT-n98081: 3315.01 ps
NAND-n98082: 2298.11 ps
NOT-n98083: 2298.11 ps
NOT-n98084: 3355.27 ps
NAND-n98085: 2298.11 ps
NOT-n98086: 2298.11 ps
NOT-n98087: 3315.01 ps
NAND-n98088: 2298.11 ps
NOT-n98089: 2298.11 ps
NOT-n98090: 3315.01 ps
NAND-n98091: 2298.11 ps
NOT-n98092: 2298.11 ps
NOT-n98093: 3326.87 ps
NAND-n98094: 2298.11 ps
NOT-n98095: 2298.11 ps
NOT-n98096: 3362.39 ps
NAND-n98097: 2298.11 ps
NOT-n98098: 2298.11 ps
NOT-n98099: 3362.39 ps
NAND-n98100: 2298.11 ps
NOT-n98101: 2298.11 ps
NOT-n98102: 3362.39 ps
NAND-n98103: 2298.11 ps
NOT-n98104: 2298.11 ps
NOT-n98105: 3385.39 ps
NAND-n98106: 2298.11 ps
NOT-n98107: 2298.11 ps
NOT-n98108: 3385.39 ps
NAND-n98109: 2298.11 ps
NOT-n98110: 2298.11 ps
NOT-n98111: 3363.67 ps
NAND-n98112: 2298.11 ps
NOT-n98113: 2298.11 ps
NOT-n98114: 3385.39 ps
NOT-n98115: 3363.67 ps
NAND-n98116: 2298.11 ps
NOT-n98117: 2298.11 ps
NAND-n98118: 3219.24 ps
NAND-n98119: 3236.40 ps
NAND-n98120: 2334.76 ps
NAND-n98121: 2351.93 ps
NAND-n98122: 2393.63 ps
NAND-n98123: 2410.80 ps
NAND-n98124: 2556.38 ps
NAND-n98125: 2573.55 ps
NAND-n98126: 2769.06 ps
NAND-n98127: 2786.22 ps
NAND-n98128: 3356.90 ps
NAND-n98129: 3350.87 ps
NAND-n98130: 2657.61 ps
NAND-n98131: 2674.77 ps
NAND-n98132: 2959.20 ps
NAND-n98133: 2976.37 ps
NAND-n98134: 3125.48 ps
NAND-n98135: 3142.64 ps
NAND-n98136: 2595.16 ps
NAND-n98137: 2612.33 ps
NAND-n98138: 2731.91 ps
NAND-n98139: 2749.07 ps
NAND-n98140: 3033.50 ps
NAND-n98141: 3050.67 ps
NAND-n98142: 2505.08 ps
NAND-n98143: 2522.25 ps
NAND-n98144: 2883.62 ps
NAND-n98145: 2900.79 ps
NAND-n98146: 3293.54 ps
NAND-n98147: 3310.70 ps
NAND-n98148: 2467.93 ps
NAND-n98149: 2485.10 ps
NAND-n98150: 2881.75 ps
NAND-n98151: 2898.92 ps
NAND-n98152: 3255.11 ps
NAND-n98153: 3272.28 ps
NAND-n98154: 3144.89 ps
NAND-n98155: 3162.06 ps
NAND-n98156: 2593.54 ps
NAND-n98157: 2610.70 ps
NAND-n98158: 2735.02 ps
NAND-n98159: 2752.19 ps
NAND-n98160: 3070.65 ps
NAND-n98161: 3087.82 ps
NAND-n98162: 2298.11 ps
NAND-n98163: 2309.31 ps
NAND-n98164: 3289.15 ps
NAND-n98165: 3306.31 ps
NAND-n98166: 2409.06 ps
NAND-n98167: 2426.23 ps
NAND-n98168: 2620.45 ps
NAND-n98169: 2637.62 ps
NAND-n98170: 3014.02 ps
NAND-n98171: 3031.19 ps
NAND-n98172: 3182.02 ps
NAND-n98173: 3199.19 ps
NAND-n98174: 2519.23 ps
NAND-n98175: 2536.40 ps
NAND-n98176: 2865.42 ps
NAND-n98177: 2882.59 ps
NOT-n98178: 3358.44 ps
NAND-n98179: 2298.11 ps
NOT-n98180: 2298.11 ps
NOT-n98181: 2298.11 ps
NAND-n98182: 2936.97 ps
NAND-n98183: 2749.79 ps
NAND-n98184: 2723.95 ps
NAND-n98185: 2869.70 ps
NOT-n98186: 2869.70 ps
NOT-n98187: 2723.95 ps
NOT-n98188: 2766.89 ps
NOT-n98189: 2820.47 ps
NOT-n98190: 2806.17 ps
NOT-n98191: 2860.16 ps
NOT-n98192: 2845.86 ps
NOT-n98193: 2865.93 ps
NAND-n98194: 2723.95 ps
NAND-n98195: 2860.16 ps
NAND-n98196: 2723.95 ps
NOT-n98197: 2865.93 ps
NAND-n98198: 2741.11 ps
NAND-n98199: 2723.95 ps
NAND-n98200: 2774.95 ps
NAND-n98201: 2763.69 ps
NAND-n98202: 2787.40 ps
NAND-n98203: 2776.09 ps
NAND-n98204: 2830.84 ps
NAND-n98205: 2819.61 ps
NAND-n98206: 2865.93 ps
NAND-n98207: 2865.93 ps
NAND-n98208: 2865.93 ps
NAND-n98209: 2866.14 ps
NAND-n98210: 2866.14 ps
NAND-n98211: 2866.14 ps
NAND-n98212: 2838.84 ps
NAND-n98213: 2838.84 ps
NAND-n98214: 2838.84 ps
NAND-n98215: 2819.61 ps
NAND-n98216: 2819.61 ps
NAND-n98217: 2819.61 ps
NAND-n98218: 2723.95 ps
NAND-n98219: 2820.47 ps
NAND-n98220: 2723.95 ps
NAND-n98221: 2723.95 ps
NAND-n98222: 2755.06 ps
NAND-n98223: 2723.95 ps
NOT-n98224: 2780.88 ps
NOT-n98225: 2723.95 ps
NAND-n98226: 2723.95 ps
NOT-n98227: 2776.09 ps
NAND-n98228: 2806.17 ps
NOT-n98229: 2763.69 ps
NAND-n98230: 2845.86 ps
NOT-n98231: 2723.95 ps
NAND-n98232: 2923.06 ps
NOT-n98233: 2865.93 ps
NOT-n98234: 2866.14 ps
NOT-n98235: 2838.84 ps
NOT-n98236: 2819.61 ps
NAND-n98237: 2488.71 ps
NAND-n98238: 2071.29 ps
NAND-n98239: 2479.38 ps
NAND-n98240: 2420.42 ps
NAND-n98241: 2420.42 ps
NAND-n98242: 2071.29 ps
NAND-n98243: 2432.92 ps
NAND-n98244: 2380.46 ps
NAND-n98245: 2380.46 ps
NAND-n98246: 2071.29 ps
NAND-n98247: 2337.65 ps
NAND-n98248: 2071.29 ps
NAND-n98249: 2342.17 ps
NAND-n98250: 2211.27 ps
NAND-n98251: 2211.27 ps
NAND-n98252: 2071.29 ps
NAND-n98253: 2277.91 ps
NAND-n98254: 2071.29 ps
NAND-n98255: 2192.18 ps
NAND-n98256: 2071.29 ps
NAND-n98257: 2124.33 ps
NAND-n98258: 2071.29 ps
NAND-n98259: 2136.79 ps
NAND-n98260: 2071.29 ps
NAND-n98261: 2818.19 ps
NAND-n98262: 2850.94 ps
NAND-n98263: 2814.60 ps
NOT-n98264: 3348.11 ps
NOT-n98265: 2845.34 ps
NAND-n98266: 2071.29 ps
NOT-n98267: 2839.76 ps
NOT-n98268: 3356.75 ps
NOT-n98269: 2795.68 ps
NOT-n98270: 3342.76 ps
NOT-n98271: 2735.63 ps
NOT-n98272: 3322.34 ps
NOT-n98273: 2743.84 ps
NOT-n98274: 3342.23 ps
NOT-n98275: 2706.69 ps
NOT-n98276: 3342.23 ps
NOT-n98277: 3342.23 ps
NOT-n98278: 2666.22 ps
NOT-n98279: 2635.07 ps
NOT-n98280: 3342.23 ps
NOT-n98281: 2663.81 ps
NOT-n98282: 3342.25 ps
NOT-n98283: 3376.34 ps
NOT-n98284: 3376.26 ps
AND-n98285: 2925.54 ps
NAND-n98286: 2071.29 ps
NOT-n98287: 3375.88 ps
NOT-n98288: 3390.29 ps
NOT-n98289: 3389.09 ps
NOT-n98290: 2071.29 ps
AND-n98291: 2966.45 ps
NOT-n98292: 3370.02 ps
NOT-n98293: 3403.58 ps
NOT-n98294: 3389.65 ps
NOT-n98295: 2071.29 ps
AND-n98296: 3006.98 ps
NOT-n98297: 3380.31 ps
NOT-n98298: 3389.65 ps
NOT-n98299: 3380.01 ps
NOT-n98300: 2071.29 ps
AND-n98301: 3053.03 ps
NOT-n98302: 3365.91 ps
NOT-n98303: 3380.29 ps
NOT-n98304: 3307.11 ps
NOT-n98305: 2071.29 ps
AND-n98306: 3093.63 ps
NOT-n98307: 3342.19 ps
NOT-n98308: 2071.29 ps
NOT-n98309: 3356.55 ps
NAND-n98310: 2071.29 ps
NOT-n98311: 2071.29 ps
NOT-n98312: 3365.59 ps
NOT-n98313: 3356.28 ps
AND-n98314: 3211.55 ps
NOT-n98315: 2071.29 ps
NOT-n98316: 3379.27 ps
NOT-n98317: 3343.87 ps
AND-n98318: 3257.68 ps
NOT-n98319: 2071.29 ps
NOT-n98320: 3365.17 ps
NOT-n98321: 3357.55 ps
NOT-n98322: 2071.29 ps
NAND-n98323: 2337.65 ps
NAND-n98324: 2071.29 ps
NOT-n98325: 2071.29 ps
NAND-n98326: 2856.26 ps
NAND-n98327: 2845.34 ps
NAND-n98328: 2071.29 ps
NAND-n98329: 2094.21 ps
NAND-n98330: 2239.89 ps
NAND-n98331: 2257.07 ps
NAND-n98332: 2379.18 ps
NAND-n98333: 2402.10 ps
NAND-n98334: 2342.13 ps
NAND-n98335: 2359.29 ps
NAND-n98336: 2408.23 ps
NAND-n98337: 2425.41 ps
NAND-n98338: 2173.80 ps
NAND-n98339: 2196.71 ps
NAND-n98340: 2298.28 ps
NAND-n98341: 2315.47 ps
NAND-n98342: 2435.46 ps
NAND-n98343: 2452.64 ps
NAND-n98344: 2196.94 ps
NAND-n98345: 2219.89 ps
NAND-n98346: 2630.01 ps
NAND-n98347: 2641.25 ps
NAND-n98348: 2788.78 ps
NAND-n98349: 2795.68 ps
NAND-n98350: 2709.39 ps
NAND-n98351: 2720.64 ps
NAND-n98352: 2669.70 ps
NAND-n98353: 2680.94 ps
NAND-n98354: 2550.62 ps
NAND-n98355: 2561.87 ps
NAND-n98356: 2117.06 ps
NAND-n98357: 2103.29 ps
NAND-n98358: 2728.60 ps
NAND-n98359: 2735.63 ps
NAND-n98360: 2590.32 ps
NAND-n98361: 2601.56 ps
AND-n98362: 2666.22 ps
NAND-n98363: 2684.21 ps
NAND-n98364: 2666.22 ps
NAND-n98365: 2071.29 ps
NAND-n98366: 2155.98 ps
NAND-n98367: 2071.29 ps
AND-n98368: 2795.68 ps
NAND-n98369: 2813.74 ps
NAND-n98370: 2795.68 ps
NAND-n98371: 2071.29 ps
NAND-n98372: 2077.21 ps
NAND-n98373: 2082.45 ps
NAND-n98374: 2232.17 ps
NAND-n98375: 2071.29 ps
NAND-n98376: 2491.27 ps
NAND-n98377: 2502.93 ps
AND-n98378: 2743.84 ps
NAND-n98379: 2761.83 ps
NAND-n98380: 2743.84 ps
NAND-n98381: 2071.29 ps
NAND-n98382: 2125.42 ps
NAND-n98383: 2071.29 ps
AND-n98384: 2706.69 ps
NAND-n98385: 2724.69 ps
NAND-n98386: 2706.69 ps
NAND-n98387: 2071.29 ps
NAND-n98388: 2153.43 ps
NAND-n98389: 2071.29 ps
AND-n98390: 2663.81 ps
NAND-n98391: 2681.77 ps
NAND-n98392: 2663.81 ps
NAND-n98393: 2071.29 ps
NAND-n98394: 2163.74 ps
NAND-n98395: 2071.29 ps
NOT-n98396: 3403.33 ps
AND-n98397: 2735.63 ps
NAND-n98398: 2753.59 ps
NAND-n98399: 2735.63 ps
NAND-n98400: 2071.29 ps
NAND-n98401: 2125.35 ps
NAND-n98402: 2071.29 ps
AND-n98403: 2635.07 ps
NAND-n98404: 2653.06 ps
NAND-n98405: 2635.07 ps
NAND-n98406: 2071.29 ps
NAND-n98407: 2155.20 ps
NAND-n98408: 2071.29 ps
NOT-n98409: 2814.60 ps
NOT-n98410: 2788.78 ps
OR-n98411: 2105.47 ps
NOT-n98412: 2728.60 ps
OR-n98413: 2105.41 ps
NOT-n98414: 2709.39 ps
OR-n98415: 2133.47 ps
NOT-n98416: 2669.70 ps
OR-n98417: 2136.02 ps
NOT-n98418: 2630.01 ps
OR-n98419: 2135.24 ps
NOT-n98420: 2590.32 ps
OR-n98421: 2143.78 ps
NOT-n98422: 2550.62 ps
OR-n98423: 2212.15 ps
NOT-n98424: 2491.27 ps
NOT-n98425: 2420.42 ps
NOT-n98426: 2380.46 ps
NOT-n98427: 2337.65 ps
NOT-n98428: 2211.27 ps
NOT-n98429: 2071.29 ps
NAND-n98430: 2420.42 ps
NAND-n98431: 2211.27 ps
NAND-n98432: 2192.18 ps
NAND-n98433: 2337.65 ps
NAND-n98434: 2488.71 ps
NAND-n98435: 2124.33 ps
NAND-n98436: 2380.46 ps
NAND-n98437: 2103.29 ps
NAND-n98438: 2680.13 ps
NAND-n98439: 2697.71 ps
NAND-n98440: 2680.13 ps
NAND-n98441: 2809.02 ps
NAND-n98442: 2826.63 ps
NAND-n98443: 2809.02 ps
NAND-n98444: 2757.76 ps
NAND-n98445: 2775.33 ps
NAND-n98446: 2757.76 ps
NAND-n98447: 2720.61 ps
NAND-n98448: 2738.18 ps
NAND-n98449: 2720.61 ps
NAND-n98450: 2677.74 ps
NAND-n98451: 2695.28 ps
NAND-n98452: 2677.74 ps
NAND-n98453: 2748.98 ps
NAND-n98454: 2766.52 ps
NAND-n98455: 2748.98 ps
NAND-n98456: 2841.29 ps
NAND-n98457: 2818.19 ps
NAND-n98458: 2818.19 ps
NAND-n98459: 2648.99 ps
NAND-n98460: 2666.56 ps
NAND-n98461: 2648.99 ps
NOT-n98462: 3491.41 ps
NOT-n98463: 3491.49 ps
NOT-n98464: 3491.39 ps
NOT-n98465: 3490.82 ps
NAND-n98466: 2839.73 ps
NOT-n98467: 3491.39 ps
NOT-n98468: 3490.82 ps
NAND-n98469: 2839.73 ps
AND-n98470: 2852.03 ps
NOT-n98471: 2839.73 ps
NOT-n98472: 3491.39 ps
NOT-n98473: 3490.82 ps
NAND-n98474: 2839.73 ps
AND-n98475: 2894.89 ps
NOT-n98476: 2839.73 ps
NAND-n98477: 2839.73 ps
AND-n98478: 2937.76 ps
NOT-n98479: 2839.73 ps
NOT-n98480: 3490.82 ps
NOT-n98481: 3491.39 ps
NOT-n98482: 3491.39 ps
NOT-n98483: 3490.82 ps
NAND-n98484: 2839.73 ps
AND-n98485: 2980.62 ps
NOT-n98486: 2839.73 ps
NOT-n98487: 3491.39 ps
NOT-n98488: 3490.82 ps
NAND-n98489: 2839.73 ps
AND-n98490: 3023.48 ps
NOT-n98491: 2839.73 ps
NOT-n98492: 3490.82 ps
NAND-n98493: 2839.73 ps
AND-n98494: 3066.35 ps
NOT-n98495: 2839.73 ps
NOT-n98496: 3491.39 ps
NOT-n98497: 3491.39 ps
NOT-n98498: 3490.82 ps
NAND-n98499: 2839.73 ps
AND-n98500: 3109.21 ps
NOT-n98501: 2839.73 ps
NOT-n98502: 3491.39 ps
NOT-n98503: 3490.82 ps
NAND-n98504: 2839.73 ps
AND-n98505: 3152.07 ps
NOT-n98506: 2839.73 ps
NOT-n98507: 3490.82 ps
NAND-n98508: 2839.73 ps
AND-n98509: 3194.94 ps
NOT-n98510: 2839.73 ps
NOT-n98511: 3491.39 ps
NOT-n98512: 3491.39 ps
NOT-n98513: 3490.82 ps
NAND-n98514: 2839.73 ps
AND-n98515: 3237.80 ps
NOT-n98516: 2839.73 ps
NOT-n98517: 3491.39 ps
NOT-n98518: 3490.82 ps
NAND-n98519: 2839.73 ps
AND-n98520: 3280.66 ps
NOT-n98521: 2839.73 ps
NOT-n98522: 3490.82 ps
NOT-n98523: 3491.39 ps
NAND-n98524: 2839.73 ps
AND-n98525: 3323.53 ps
NOT-n98526: 2839.73 ps
NOT-n98527: 3491.12 ps
NAND-n98528: 2839.73 ps
AND-n98529: 3366.39 ps
NOT-n98530: 2839.73 ps
NAND-n98531: 2839.73 ps
NOT-n98532: 2839.73 ps
NOT-n98533: 3491.12 ps
NAND-n98534: 3353.79 ps
NAND-n98535: 3330.85 ps
NAND-n98536: 3342.67 ps
NAND-n98537: 3353.87 ps
NAND-n98538: 3396.66 ps
NAND-n98539: 3373.72 ps
NAND-n98540: 3385.53 ps
NAND-n98541: 3396.74 ps
NAND-n98542: 3439.52 ps
NAND-n98543: 3416.58 ps
NAND-n98544: 3428.39 ps
NAND-n98545: 3439.60 ps
NAND-n98546: 3482.39 ps
NAND-n98547: 3459.44 ps
NAND-n98548: 2839.73 ps
NAND-n98549: 2850.94 ps
NAND-n98550: 2870.88 ps
NAND-n98551: 2888.05 ps
NAND-n98552: 3471.28 ps
NAND-n98553: 3482.48 ps
NAND-n98554: 2925.20 ps
NAND-n98555: 2908.03 ps
NAND-n98556: 2914.03 ps
NAND-n98557: 2925.24 ps
NAND-n98558: 2968.02 ps
NAND-n98559: 2945.08 ps
NAND-n98560: 2956.90 ps
NAND-n98561: 2968.10 ps
NAND-n98562: 3010.89 ps
NAND-n98563: 2987.94 ps
NAND-n98564: 2999.76 ps
NAND-n98565: 3010.97 ps
NAND-n98566: 3053.75 ps
NAND-n98567: 3030.81 ps
NAND-n98568: 3042.62 ps
NAND-n98569: 3053.83 ps
NAND-n98570: 3096.61 ps
NAND-n98571: 3073.67 ps
NAND-n98572: 3085.49 ps
NAND-n98573: 3096.69 ps
NAND-n98574: 3485.45 ps
NAND-n98575: 3491.49 ps
NAND-n98576: 3139.48 ps
NAND-n98577: 3116.54 ps
NAND-n98578: 3128.35 ps
NAND-n98579: 3139.56 ps
NAND-n98580: 3182.34 ps
NAND-n98581: 3159.40 ps
NAND-n98582: 3171.21 ps
NAND-n98583: 3182.42 ps
NAND-n98584: 3225.20 ps
NAND-n98585: 3202.26 ps
NAND-n98586: 3214.08 ps
NAND-n98587: 3225.28 ps
NAND-n98588: 3268.07 ps
NAND-n98589: 3245.13 ps
NAND-n98590: 3256.94 ps
NAND-n98591: 3268.15 ps
NAND-n98592: 3310.93 ps
NAND-n98593: 3287.99 ps
NAND-n98594: 3299.80 ps
NAND-n98595: 3311.01 ps
NAND-n98596: 3342.67 ps
NAND-n98597: 3385.53 ps
NAND-n98598: 3428.39 ps
NOT-n98599: 3491.40 ps
NAND-n98600: 2839.73 ps
NOT-n98601: 2839.73 ps
NAND-n98602: 3471.28 ps
NAND-n98603: 2914.03 ps
NAND-n98604: 2956.90 ps
NAND-n98605: 2999.76 ps
NAND-n98606: 3042.62 ps
NAND-n98607: 3085.49 ps
NAND-n98608: 3128.35 ps
NAND-n98609: 3171.21 ps
NAND-n98610: 3214.08 ps
NAND-n98611: 3256.94 ps
NAND-n98612: 3299.80 ps
NOT-n98613: 3342.67 ps
NOT-n98614: 3385.53 ps
NOT-n98615: 3428.39 ps
NOT-n98616: 2839.73 ps
NOT-n98617: 3471.28 ps
NOT-n98618: 2914.03 ps
NOT-n98619: 2956.90 ps
NOT-n98620: 2999.76 ps
NOT-n98621: 3042.62 ps
NOT-n98622: 3085.49 ps
NOT-n98623: 3128.35 ps
NOT-n98624: 3171.21 ps
NOT-n98625: 3214.08 ps
NOT-n98626: 3256.94 ps
NOT-n98627: 3299.80 ps
NOT-n98628: 3467.06 ps
NOT-n98629: 3467.14 ps
NOT-n98630: 3467.04 ps
NOT-n98631: 3466.48 ps
NAND-n98632: 2834.67 ps
NOT-n98633: 3467.04 ps
NOT-n98634: 3466.48 ps
NAND-n98635: 2834.67 ps
AND-n98636: 2846.97 ps
NOT-n98637: 2834.67 ps
NOT-n98638: 3467.04 ps
NOT-n98639: 3466.48 ps
NAND-n98640: 2834.67 ps
AND-n98641: 2889.83 ps
NOT-n98642: 2834.67 ps
NAND-n98643: 2834.67 ps
AND-n98644: 2932.69 ps
NOT-n98645: 2834.67 ps
NOT-n98646: 3466.48 ps
NOT-n98647: 3467.04 ps
NOT-n98648: 3467.04 ps
NOT-n98649: 3466.48 ps
NAND-n98650: 2834.67 ps
AND-n98651: 2975.56 ps
NOT-n98652: 2834.67 ps
NOT-n98653: 3491.39 ps
NOT-n98654: 3490.82 ps
NAND-n98655: 2834.67 ps
AND-n98656: 3018.42 ps
NOT-n98657: 2834.67 ps
NOT-n98658: 3490.82 ps
NAND-n98659: 2834.67 ps
AND-n98660: 3061.28 ps
NOT-n98661: 2834.67 ps
NOT-n98662: 3455.18 ps
NOT-n98663: 3455.18 ps
NOT-n98664: 3454.61 ps
NAND-n98665: 2834.67 ps
AND-n98666: 3104.15 ps
NOT-n98667: 2834.67 ps
NOT-n98668: 3455.18 ps
NOT-n98669: 3454.61 ps
NAND-n98670: 2834.67 ps
AND-n98671: 3147.01 ps
NOT-n98672: 2834.67 ps
NOT-n98673: 3454.61 ps
NAND-n98674: 2834.67 ps
AND-n98675: 3189.88 ps
NOT-n98676: 2834.67 ps
NOT-n98677: 3455.18 ps
NOT-n98678: 3455.18 ps
NOT-n98679: 3454.61 ps
NAND-n98680: 2834.67 ps
AND-n98681: 3232.74 ps
NOT-n98682: 2834.67 ps
NOT-n98683: 3455.18 ps
NOT-n98684: 3454.61 ps
NAND-n98685: 2834.67 ps
AND-n98686: 3275.60 ps
NOT-n98687: 2834.67 ps
NOT-n98688: 3454.61 ps
NOT-n98689: 3455.18 ps
NAND-n98690: 2834.67 ps
AND-n98691: 3318.47 ps
NOT-n98692: 2834.67 ps
NOT-n98693: 3454.91 ps
NAND-n98694: 2834.67 ps
AND-n98695: 3361.33 ps
NOT-n98696: 2834.67 ps
NAND-n98697: 2834.67 ps
NOT-n98698: 2834.67 ps
NOT-n98699: 3454.91 ps
NAND-n98700: 3329.45 ps
NAND-n98701: 3306.51 ps
NAND-n98702: 3318.32 ps
NAND-n98703: 3329.52 ps
NAND-n98704: 3372.31 ps
NAND-n98705: 3349.37 ps
NAND-n98706: 3361.18 ps
NAND-n98707: 3372.39 ps
NAND-n98708: 3415.18 ps
NAND-n98709: 3392.24 ps
NAND-n98710: 3404.04 ps
NAND-n98711: 3415.25 ps
NAND-n98712: 3458.05 ps
NAND-n98713: 3435.10 ps
NAND-n98714: 2839.73 ps
NAND-n98715: 2850.94 ps
NAND-n98716: 2834.67 ps
NAND-n98717: 2851.84 ps
NAND-n98718: 3446.93 ps
NAND-n98719: 3458.13 ps
NAND-n98720: 2888.99 ps
NAND-n98721: 2871.82 ps
NAND-n98722: 2877.82 ps
NAND-n98723: 2889.03 ps
NAND-n98724: 2931.81 ps
NAND-n98725: 2908.87 ps
NAND-n98726: 2920.69 ps
NAND-n98727: 2931.89 ps
NAND-n98728: 2974.68 ps
NAND-n98729: 2951.73 ps
NAND-n98730: 2963.55 ps
NAND-n98731: 2974.76 ps
NAND-n98732: 3017.54 ps
NAND-n98733: 2994.60 ps
