Circuit delay: 1352.10 ps

Gate slacks:
NAND-n10655: 788.63 ps
NAND-n10656: 831.42 ps
NAND-n10657: 808.48 ps
NAND-n10658: 820.30 ps
NAND-n10659: 831.51 ps
NAND-n10660: 1262.54 ps
NAND-n10661: 1268.57 ps
NAND-n10662: 934.26 ps
NAND-n10663: 911.32 ps
NAND-n10664: 863.15 ps
NAND-n10665: 874.36 ps
NAND-n10666: 917.15 ps
NAND-n10667: 894.21 ps
NAND-n10668: 965.99 ps
NAND-n10669: 977.19 ps
NAND-n10670: 960.01 ps
NAND-n10671: 937.07 ps
NAND-n10672: 948.88 ps
NAND-n10673: 960.09 ps
NAND-n10674: 1002.88 ps
NAND-n10675: 979.94 ps
NAND-n10676: 1051.71 ps
NAND-n10677: 1062.91 ps
NAND-n10678: 1105.71 ps
NAND-n10679: 1082.77 ps
NAND-n10680: 1094.58 ps
NAND-n10681: 1105.78 ps
NAND-n10682: 1137.43 ps
NAND-n10683: 1162.61 ps
NAND-n10684: 1205.48 ps
NOT-n10685: 1279.70 ps
NAND-n10686: 628.03 ps
NOT-n10687: 628.03 ps
NAND-n10688: 1206.09 ps
NAND-n10689: 648.84 ps
NAND-n10690: 691.71 ps
NAND-n10691: 734.56 ps
NAND-n10692: 777.43 ps
NAND-n10693: 820.30 ps
NAND-n10694: 863.15 ps
NAND-n10695: 965.99 ps
NAND-n10696: 948.88 ps
NAND-n10697: 1051.71 ps
NAND-n10698: 1094.58 ps
NOT-n10699: 1137.43 ps
NOT-n10700: 1162.61 ps
NOT-n10701: 1205.48 ps
NOT-n10702: 628.03 ps
NOT-n10703: 1206.09 ps
NOT-n10704: 648.84 ps
NOT-n10705: 691.71 ps
NOT-n10706: 734.56 ps
NOT-n10707: 777.43 ps
NOT-n10708: 820.30 ps
NOT-n10709: 863.15 ps
NOT-n10710: 965.99 ps
NOT-n10711: 948.88 ps
NOT-n10712: 1051.71 ps
NOT-n10713: 1094.58 ps
NOT-n10714: 1262.48 ps
NOT-n10715: 1266.25 ps
NOT-n10716: 1289.23 ps
NOT-n10717: 1304.10 ps
NAND-n10718: 583.62 ps
NOT-n10719: 1304.09 ps
NOT-n10720: 1304.66 ps
NAND-n10721: 583.62 ps
AND-n10722: 595.92 ps
NOT-n10723: 583.62 ps
NOT-n10724: 1261.82 ps
NAND-n10725: 583.62 ps
AND-n10726: 638.78 ps
NOT-n10727: 583.62 ps
NOT-n10728: 1262.39 ps
NOT-n10729: 1262.39 ps
NOT-n10730: 1261.82 ps
NAND-n10731: 583.62 ps
AND-n10732: 681.65 ps
NOT-n10733: 583.62 ps
NOT-n10734: 1261.82 ps
NOT-n10735: 1262.00 ps
NAND-n10736: 583.62 ps
AND-n10737: 724.51 ps
NOT-n10738: 583.62 ps
NOT-n10739: 1229.22 ps
NOT-n10740: 1261.43 ps
NAND-n10741: 583.62 ps
AND-n10742: 767.37 ps
NOT-n10743: 583.62 ps
NOT-n10744: 1228.65 ps
NOT-n10745: 1229.22 ps
NAND-n10746: 583.62 ps
AND-n10747: 810.24 ps
NOT-n10748: 583.62 ps
NOT-n10749: 1229.22 ps
NOT-n10750: 1228.65 ps
NAND-n10751: 583.62 ps
AND-n10752: 853.10 ps
NOT-n10753: 583.62 ps
NOT-n10754: 1228.65 ps
NOT-n10755: 1229.22 ps
NAND-n10756: 583.62 ps
AND-n10757: 895.96 ps
NOT-n10758: 583.62 ps
NOT-n10759: 1229.22 ps
NOT-n10760: 1228.65 ps
NAND-n10761: 583.62 ps
AND-n10762: 938.83 ps
NOT-n10763: 583.62 ps
NOT-n10764: 1229.22 ps
NOT-n10765: 1228.65 ps
NAND-n10766: 583.62 ps
AND-n10767: 981.69 ps
NOT-n10768: 583.62 ps
NOT-n10769: 1228.65 ps
NOT-n10770: 1229.22 ps
NAND-n10771: 583.62 ps
AND-n10772: 1024.55 ps
NOT-n10773: 583.62 ps
NOT-n10774: 1160.98 ps
NOT-n10775: 1228.65 ps
NAND-n10776: 583.62 ps
AND-n10777: 1067.42 ps
NOT-n10778: 583.62 ps
NOT-n10779: 1232.04 ps
NAND-n10780: 617.79 ps
AND-n10781: 1144.45 ps
NOT-n10782: 583.62 ps
NAND-n10783: 1113.66 ps
NAND-n10784: 1124.87 ps
NAND-n10785: 1167.66 ps
NAND-n10786: 1144.72 ps
NAND-n10787: 1198.80 ps
NAND-n10788: 1210.00 ps
NAND-n10789: 1252.79 ps
NAND-n10790: 1229.85 ps
NAND-n10791: 1226.23 ps
NAND-n10792: 1237.44 ps
NAND-n10793: 1295.67 ps
NAND-n10794: 1272.72 ps
NAND-n10795: 1246.12 ps
NAND-n10796: 1257.32 ps
NAND-n10797: 617.79 ps
NAND-n10798: 628.99 ps
NAND-n10799: 666.12 ps
NAND-n10800: 648.95 ps
NAND-n10801: 1262.48 ps
NAND-n10802: 1256.45 ps
NAND-n10803: 583.62 ps
NAND-n10804: 594.83 ps
NAND-n10805: 705.85 ps
NAND-n10806: 682.91 ps
NAND-n10807: 694.72 ps
NAND-n10808: 705.93 ps
NAND-n10809: 748.72 ps
NAND-n10810: 725.78 ps
NAND-n10811: 737.58 ps
NAND-n10812: 748.79 ps
NAND-n10813: 791.58 ps
NAND-n10814: 768.64 ps
NAND-n10815: 780.45 ps
NAND-n10816: 791.65 ps
NAND-n10817: 834.44 ps
NAND-n10818: 811.50 ps
NAND-n10819: 823.31 ps
NAND-n10820: 834.52 ps
NAND-n10821: 877.31 ps
NAND-n10822: 854.37 ps
NAND-n10823: 866.17 ps
NAND-n10824: 877.38 ps
NAND-n10825: 920.17 ps
NAND-n10826: 897.23 ps
NAND-n10827: 909.04 ps
NAND-n10828: 920.25 ps
NAND-n10829: 963.03 ps
NAND-n10830: 940.09 ps
NAND-n10831: 951.90 ps
NAND-n10832: 963.11 ps
NAND-n10833: 1038.68 ps
NAND-n10834: 1015.74 ps
NAND-n10835: 1027.55 ps
NAND-n10836: 1038.76 ps
NAND-n10837: 1081.93 ps
NAND-n10838: 1058.99 ps
NAND-n10839: 1070.80 ps
NAND-n10840: 1082.00 ps
NAND-n10841: 1124.79 ps
NAND-n10842: 1101.85 ps
NAND-n10843: 1113.66 ps
NAND-n10844: 1198.80 ps
NAND-n10845: 1226.23 ps
NAND-n10846: 1246.12 ps
NOT-n10847: 1232.30 ps
NAND-n10848: 617.79 ps
NOT-n10849: 617.79 ps
NAND-n10850: 583.62 ps
NAND-n10851: 694.72 ps
NAND-n10852: 737.58 ps
NAND-n10853: 780.45 ps
NAND-n10854: 823.31 ps
NAND-n10855: 866.17 ps
NAND-n10856: 909.04 ps
NAND-n10857: 951.90 ps
NAND-n10858: 1027.55 ps
NAND-n10859: 1070.80 ps
NOT-n10860: 1113.66 ps
NOT-n10861: 1198.80 ps
NOT-n10862: 1226.23 ps
NOT-n10863: 1246.12 ps
NOT-n10864: 617.79 ps
NOT-n10865: 583.62 ps
NOT-n10866: 694.72 ps
NOT-n10867: 737.58 ps
NOT-n10868: 780.45 ps
NOT-n10869: 823.31 ps
NOT-n10870: 866.17 ps
NOT-n10871: 909.04 ps
NOT-n10872: 951.90 ps
NOT-n10873: 1027.55 ps
NOT-n10874: 1070.80 ps
NOT-n10875: 1239.90 ps
NOT-n10876: 1280.81 ps
NOT-n10877: 1239.80 ps
NOT-n10878: 1281.52 ps
NAND-n10879: 597.83 ps
NOT-n10880: 1281.51 ps
NOT-n10881: 1282.08 ps
NAND-n10882: 597.83 ps
AND-n10883: 610.13 ps
NOT-n10884: 597.83 ps
NOT-n10885: 1299.19 ps
NAND-n10886: 597.83 ps
AND-n10887: 652.99 ps
NOT-n10888: 597.83 ps
NOT-n10889: 1239.80 ps
NOT-n10890: 1299.77 ps
NOT-n10891: 1299.20 ps
NAND-n10892: 597.83 ps
AND-n10893: 695.86 ps
NOT-n10894: 597.83 ps
NOT-n10895: 1299.19 ps
NOT-n10896: 1239.80 ps
NAND-n10897: 597.83 ps
AND-n10898: 738.72 ps
NOT-n10899: 597.83 ps
NOT-n10900: 1239.80 ps
NOT-n10901: 1239.23 ps
NAND-n10902: 597.83 ps
AND-n10903: 781.58 ps
NOT-n10904: 597.83 ps
NOT-n10905: 1299.20 ps
NOT-n10906: 1239.80 ps
NAND-n10907: 597.83 ps
AND-n10908: 824.45 ps
NOT-n10909: 597.83 ps
NOT-n10910: 1299.77 ps
NOT-n10911: 1239.23 ps
NAND-n10912: 597.83 ps
AND-n10913: 867.31 ps
NOT-n10914: 597.83 ps
NOT-n10915: 1239.25 ps
NOT-n10916: 1239.80 ps
NAND-n10917: 597.83 ps
AND-n10918: 910.17 ps
NOT-n10919: 597.83 ps
NOT-n10920: 1239.80 ps
NOT-n10921: 1239.23 ps
NAND-n10922: 597.83 ps
AND-n10923: 953.04 ps
NOT-n10924: 597.83 ps
NOT-n10925: 1239.80 ps
NOT-n10926: 1239.23 ps
NAND-n10927: 597.83 ps
AND-n10928: 995.90 ps
NOT-n10929: 597.83 ps
NOT-n10930: 1239.25 ps
NOT-n10931: 1239.80 ps
NAND-n10932: 597.83 ps
AND-n10933: 1038.77 ps
NOT-n10934: 597.83 ps
NOT-n10935: 1175.19 ps
NOT-n10936: 1239.23 ps
NAND-n10937: 597.83 ps
AND-n10938: 1081.63 ps
NOT-n10939: 597.83 ps
NOT-n10940: 1239.14 ps
NAND-n10941: 624.69 ps
AND-n10942: 1151.35 ps
NOT-n10943: 597.83 ps
NAND-n10944: 1091.07 ps
NAND-n10945: 1102.28 ps
NAND-n10946: 1205.03 ps
NAND-n10947: 1182.09 ps
NAND-n10948: 1176.22 ps
NAND-n10949: 1187.42 ps
NAND-n10950: 1230.21 ps
NAND-n10951: 1207.27 ps
NAND-n10952: 1176.80 ps
NAND-n10953: 1188.01 ps
NAND-n10954: 1273.09 ps
NAND-n10955: 1250.14 ps
NAND-n10956: 1260.69 ps
NAND-n10957: 1271.88 ps
NAND-n10958: 624.69 ps
NAND-n10959: 635.90 ps
NAND-n10960: 673.22 ps
NAND-n10961: 656.05 ps
NAND-n10962: 1239.90 ps
NAND-n10963: 1233.86 ps
NAND-n10964: 597.83 ps
NAND-n10965: 609.04 ps
NAND-n10966: 716.43 ps
NAND-n10967: 693.49 ps
NAND-n10968: 705.30 ps
NAND-n10969: 716.51 ps
NAND-n10970: 759.31 ps
NAND-n10971: 736.37 ps
NAND-n10972: 748.17 ps
NAND-n10973: 759.37 ps
NAND-n10974: 802.16 ps
NAND-n10975: 779.22 ps
NAND-n10976: 791.03 ps
NAND-n10977: 802.24 ps
NAND-n10978: 845.02 ps
NAND-n10979: 822.08 ps
NAND-n10980: 833.89 ps
NAND-n10981: 845.10 ps
NAND-n10982: 887.90 ps
NAND-n10983: 864.96 ps
NAND-n10984: 936.73 ps
NAND-n10985: 947.93 ps
NAND-n10986: 930.75 ps
NAND-n10987: 907.81 ps
NAND-n10988: 919.62 ps
NAND-n10989: 930.83 ps
NAND-n10990: 1033.59 ps
NAND-n10991: 1010.64 ps
NAND-n10992: 962.48 ps
NAND-n10993: 973.69 ps
NAND-n10994: 1016.48 ps
NAND-n10995: 993.54 ps
NAND-n10996: 1005.35 ps
NAND-n10997: 1016.55 ps
NAND-n10998: 1119.30 ps
NAND-n10999: 1096.36 ps
NAND-n11000: 1108.18 ps
NAND-n11001: 1119.39 ps
NAND-n11002: 1162.18 ps
NAND-n11003: 1139.23 ps
NAND-n11004: 1091.07 ps
NAND-n11005: 1176.22 ps
NAND-n11006: 1176.80 ps
NAND-n11007: 1260.69 ps
NOT-n11008: 1239.21 ps
NAND-n11009: 624.69 ps
NOT-n11010: 624.69 ps
NAND-n11011: 597.83 ps
NAND-n11012: 705.30 ps
NAND-n11013: 748.17 ps
NAND-n11014: 791.03 ps
NAND-n11015: 833.89 ps
NAND-n11016: 936.73 ps
NAND-n11017: 919.62 ps
NAND-n11018: 962.48 ps
NAND-n11019: 1005.35 ps
NAND-n11020: 1108.18 ps
NOT-n11021: 1091.07 ps
NOT-n11022: 1176.22 ps
NOT-n11023: 1176.80 ps
NOT-n11024: 1260.69 ps
NOT-n11025: 624.69 ps
NOT-n11026: 597.83 ps
NOT-n11027: 705.30 ps
NOT-n11028: 748.17 ps
NOT-n11029: 791.03 ps
NOT-n11030: 833.89 ps
NOT-n11031: 936.73 ps
NOT-n11032: 919.62 ps
NOT-n11033: 962.48 ps
NOT-n11034: 1005.35 ps
NOT-n11035: 1108.18 ps
NOT-n11036: 1289.29 ps
NOT-n11037: 1304.93 ps
NOT-n11038: 1304.83 ps
NOT-n11039: 1329.68 ps
NAND-n11040: 607.92 ps
NOT-n11041: 1304.83 ps
NOT-n11042: 1288.72 ps
NAND-n11043: 607.92 ps
AND-n11044: 620.21 ps
NOT-n11045: 607.92 ps
NOT-n11046: 1289.28 ps
NOT-n11047: 1304.27 ps
NAND-n11048: 607.92 ps
AND-n11049: 663.08 ps
NOT-n11050: 607.92 ps
NAND-n11051: 607.92 ps
AND-n11052: 705.94 ps
NOT-n11053: 607.92 ps
NOT-n11054: 1262.00 ps
NOT-n11055: 1289.28 ps
NOT-n11056: 1289.28 ps
NOT-n11057: 1288.71 ps
NAND-n11058: 607.92 ps
AND-n11059: 748.80 ps
NOT-n11060: 607.92 ps
NOT-n11061: 1289.28 ps
NOT-n11062: 1288.71 ps
NAND-n11063: 607.92 ps
AND-n11064: 791.67 ps
NOT-n11065: 607.92 ps
NOT-n11066: 1288.71 ps
NAND-n11067: 607.92 ps
AND-n11068: 834.53 ps
NOT-n11069: 607.92 ps
NOT-n11070: 1289.28 ps
NOT-n11071: 1289.28 ps
NOT-n11072: 1288.71 ps
NAND-n11073: 607.92 ps
AND-n11074: 877.39 ps
NOT-n11075: 607.92 ps
NOT-n11076: 1289.28 ps
NOT-n11077: 1288.71 ps
NAND-n11078: 607.92 ps
AND-n11079: 920.26 ps
NOT-n11080: 607.92 ps
NOT-n11081: 1288.71 ps
NAND-n11082: 607.92 ps
AND-n11083: 963.12 ps
NOT-n11084: 607.92 ps
NOT-n11085: 1289.28 ps
NOT-n11086: 1289.28 ps
NOT-n11087: 1288.71 ps
NAND-n11088: 607.92 ps
AND-n11089: 1005.98 ps
NOT-n11090: 607.92 ps
NOT-n11091: 1289.28 ps
NOT-n11092: 1288.71 ps
NAND-n11093: 607.92 ps
AND-n11094: 1048.85 ps
NOT-n11095: 607.92 ps
NOT-n11096: 1288.71 ps
NOT-n11097: 1289.28 ps
NAND-n11098: 607.92 ps
AND-n11099: 1091.71 ps
NOT-n11100: 607.92 ps
NOT-n11101: 1200.01 ps
NAND-n11102: 607.92 ps
AND-n11103: 1134.57 ps
NOT-n11104: 607.92 ps
NAND-n11105: 607.92 ps
NOT-n11106: 607.92 ps
NOT-n11107: 1259.32 ps
NAND-n11108: 1124.97 ps
NAND-n11109: 1102.03 ps
NAND-n11110: 1140.56 ps
NAND-n11111: 1151.76 ps
NAND-n11112: 1210.10 ps
NAND-n11113: 1187.16 ps
NAND-n11114: 1198.97 ps
NAND-n11115: 1210.18 ps
NAND-n11116: 1237.42 ps
NAND-n11117: 1214.48 ps
NAND-n11118: 1241.84 ps
NAND-n11119: 1253.04 ps
NAND-n11120: 1321.25 ps
NAND-n11121: 1298.30 ps
NAND-n11122: 607.92 ps
NAND-n11123: 619.12 ps
NAND-n11124: 639.08 ps
NAND-n11125: 656.24 ps
NAND-n11126: 1269.17 ps
NAND-n11127: 1280.36 ps
NAND-n11128: 634.10 ps
NAND-n11129: 616.93 ps
NAND-n11130: 711.92 ps
NAND-n11131: 723.13 ps
NAND-n11132: 765.92 ps
NAND-n11133: 742.98 ps
NAND-n11134: 754.78 ps
NAND-n11135: 765.99 ps
NAND-n11136: 808.78 ps
NAND-n11137: 785.84 ps
NAND-n11138: 797.65 ps
NAND-n11139: 808.85 ps
NAND-n11140: 851.64 ps
NAND-n11141: 828.70 ps
NAND-n11142: 840.51 ps
NAND-n11143: 851.72 ps
NAND-n11144: 894.51 ps
NAND-n11145: 871.57 ps
NAND-n11146: 883.37 ps
NAND-n11147: 894.58 ps
NAND-n11148: 1298.90 ps
NAND-n11149: 1304.93 ps
NAND-n11150: 937.37 ps
NAND-n11151: 914.43 ps
NAND-n11152: 926.24 ps
NAND-n11153: 937.44 ps
NAND-n11154: 980.23 ps
NAND-n11155: 957.29 ps
NAND-n11156: 969.10 ps
NAND-n11157: 980.31 ps
NAND-n11158: 1023.10 ps
NAND-n11159: 1000.16 ps
NAND-n11160: 1011.96 ps
NAND-n11161: 1023.17 ps
NAND-n11162: 1065.96 ps
NAND-n11163: 1043.02 ps
NAND-n11164: 1054.83 ps
NAND-n11165: 1066.03 ps
NAND-n11166: 1108.82 ps
NAND-n11167: 1085.88 ps
NAND-n11168: 1097.69 ps
NAND-n11169: 1108.90 ps
NAND-n11170: 1140.56 ps
NAND-n11171: 1198.97 ps
NAND-n11172: 1241.84 ps
NOT-n11173: 1259.58 ps
NAND-n11174: 607.92 ps
NOT-n11175: 607.92 ps
NAND-n11176: 1269.17 ps
NAND-n11177: 711.92 ps
NAND-n11178: 754.78 ps
NAND-n11179: 797.65 ps
NAND-n11180: 840.51 ps
NAND-n11181: 883.37 ps
NAND-n11182: 926.24 ps
NAND-n11183: 969.10 ps
NAND-n11184: 1011.96 ps
NAND-n11185: 1054.83 ps
NAND-n11186: 1097.69 ps
NOT-n11187: 1140.56 ps
NOT-n11188: 1198.97 ps
NOT-n11189: 1241.84 ps
NOT-n11190: 607.92 ps
NOT-n11191: 1269.17 ps
NOT-n11192: 711.92 ps
NOT-n11193: 754.78 ps
NOT-n11194: 797.65 ps
NOT-n11195: 840.51 ps
NOT-n11196: 883.37 ps
NOT-n11197: 926.24 ps
NOT-n11198: 969.10 ps
NOT-n11199: 1011.96 ps
NOT-n11200: 1054.83 ps
NOT-n11201: 1097.69 ps
NOT-n11202: 1235.70 ps
NOT-n11203: 1278.06 ps
NOT-n11204: 1277.96 ps
NOT-n11205: 1238.97 ps
NAND-n11206: 557.63 ps
NOT-n11207: 1277.96 ps
NOT-n11208: 1261.97 ps
NAND-n11209: 557.63 ps
AND-n11210: 569.93 ps
NOT-n11211: 557.63 ps
NOT-n11212: 1235.69 ps
NOT-n11213: 1277.39 ps
NAND-n11214: 557.63 ps
AND-n11215: 612.79 ps
NOT-n11216: 557.63 ps
NAND-n11217: 557.63 ps
AND-n11218: 655.65 ps
NOT-n11219: 557.63 ps
NOT-n11220: 1235.12 ps
NOT-n11221: 1235.69 ps
NOT-n11222: 1235.69 ps
NOT-n11223: 1235.12 ps
NAND-n11224: 557.63 ps
AND-n11225: 698.52 ps
NOT-n11226: 557.63 ps
NOT-n11227: 1262.28 ps
NOT-n11228: 1261.71 ps
NAND-n11229: 557.63 ps
AND-n11230: 741.38 ps
NOT-n11231: 557.63 ps
NOT-n11232: 1249.47 ps
NAND-n11233: 557.63 ps
AND-n11234: 784.25 ps
NOT-n11235: 557.63 ps
NOT-n11236: 1250.04 ps
NOT-n11237: 1250.04 ps
NOT-n11238: 1249.47 ps
NAND-n11239: 557.63 ps
AND-n11240: 827.11 ps
NOT-n11241: 557.63 ps
NOT-n11242: 1250.04 ps
NOT-n11243: 1249.47 ps
NAND-n11244: 557.63 ps
AND-n11245: 869.97 ps
NOT-n11246: 557.63 ps
NOT-n11247: 1249.47 ps
NAND-n11248: 557.63 ps
AND-n11249: 912.84 ps
NOT-n11250: 557.63 ps
NOT-n11251: 1250.04 ps
NOT-n11252: 1250.04 ps
NOT-n11253: 1249.47 ps
NAND-n11254: 557.63 ps
AND-n11255: 955.70 ps
NOT-n11256: 557.63 ps
NOT-n11257: 1250.04 ps
NOT-n11258: 1249.47 ps
NAND-n11259: 557.63 ps
AND-n11260: 998.56 ps
NOT-n11261: 557.63 ps
NOT-n11262: 1249.47 ps
NOT-n11263: 1250.04 ps
NAND-n11264: 557.63 ps
AND-n11265: 1041.43 ps
NOT-n11266: 557.63 ps
NOT-n11267: 1140.72 ps
NAND-n11268: 557.63 ps
AND-n11269: 1084.29 ps
NOT-n11270: 557.63 ps
NAND-n11271: 607.89 ps
NOT-n11272: 557.63 ps
NOT-n11273: 1259.29 ps
NAND-n11274: 1098.09 ps
NAND-n11275: 1075.15 ps
NAND-n11276: 1086.96 ps
NAND-n11277: 1098.17 ps
NAND-n11278: 1183.23 ps
NAND-n11279: 1160.29 ps
NAND-n11280: 1172.10 ps
NAND-n11281: 1183.30 ps
NAND-n11282: 1210.67 ps
NAND-n11283: 1187.73 ps
NAND-n11284: 1214.96 ps
NAND-n11285: 1226.17 ps
NAND-n11286: 1230.54 ps
NAND-n11287: 1207.59 ps
NAND-n11288: 607.89 ps
NAND-n11289: 619.09 ps
NAND-n11290: 639.05 ps
NAND-n11291: 656.22 ps
NAND-n11292: 1215.58 ps
NAND-n11293: 1226.77 ps
NAND-n11294: 574.80 ps
NAND-n11295: 557.63 ps
NAND-n11296: 672.68 ps
NAND-n11297: 683.88 ps
NAND-n11298: 726.67 ps
NAND-n11299: 703.73 ps
NAND-n11300: 715.54 ps
NAND-n11301: 726.75 ps
NAND-n11302: 769.54 ps
NAND-n11303: 746.60 ps
NAND-n11304: 758.40 ps
NAND-n11305: 769.61 ps
NAND-n11306: 812.40 ps
NAND-n11307: 789.46 ps
NAND-n11308: 801.27 ps
NAND-n11309: 812.48 ps
NAND-n11310: 855.26 ps
NAND-n11311: 832.32 ps
NAND-n11312: 844.13 ps
NAND-n11313: 855.34 ps
NAND-n11314: 1272.02 ps
NAND-n11315: 1278.06 ps
NAND-n11316: 898.13 ps
NAND-n11317: 875.19 ps
NAND-n11318: 887.00 ps
NAND-n11319: 898.20 ps
NAND-n11320: 940.99 ps
NAND-n11321: 918.05 ps
NAND-n11322: 929.86 ps
NAND-n11323: 941.07 ps
NAND-n11324: 983.85 ps
NAND-n11325: 960.91 ps
NAND-n11326: 984.96 ps
NAND-n11327: 996.17 ps
NAND-n11328: 1038.96 ps
NAND-n11329: 1016.02 ps
NAND-n11330: 1001.23 ps
NAND-n11331: 1012.44 ps
NAND-n11332: 1055.23 ps
NAND-n11333: 1032.29 ps
NAND-n11334: 1044.10 ps
NAND-n11335: 1055.30 ps
NAND-n11336: 1086.96 ps
NAND-n11337: 1172.10 ps
NAND-n11338: 1214.96 ps
NOT-n11339: 1259.55 ps
NAND-n11340: 607.89 ps
NOT-n11341: 607.89 ps
NAND-n11342: 1215.58 ps
NAND-n11343: 672.68 ps
NAND-n11344: 715.54 ps
NAND-n11345: 758.40 ps
NAND-n11346: 801.27 ps
NAND-n11347: 844.13 ps
NAND-n11348: 887.00 ps
NAND-n11349: 929.86 ps
NAND-n11350: 984.96 ps
NAND-n11351: 1001.23 ps
NAND-n11352: 1044.10 ps
NOT-n11353: 1086.96 ps
NOT-n11354: 1172.10 ps
NOT-n11355: 1214.96 ps
NOT-n11356: 607.89 ps
NOT-n11357: 1215.58 ps
NOT-n11358: 672.68 ps
NOT-n11359: 715.54 ps
NOT-n11360: 758.40 ps
NOT-n11361: 801.27 ps
NOT-n11362: 844.13 ps
NOT-n11363: 887.00 ps
NOT-n11364: 929.86 ps
NOT-n11365: 984.96 ps
NOT-n11366: 1001.23 ps
NOT-n11367: 1044.10 ps
NOT-n11368: 1226.21 ps
NOT-n11369: 1268.57 ps
NOT-n11370: 1268.48 ps
NOT-n11371: 1266.64 ps
NAND-n11372: 614.38 ps
NOT-n11373: 1268.48 ps
NOT-n11374: 1225.63 ps
NAND-n11375: 614.38 ps
AND-n11376: 626.68 ps
NOT-n11377: 614.38 ps
NOT-n11378: 1286.16 ps
NOT-n11379: 1267.91 ps
NAND-n11380: 614.38 ps
AND-n11381: 669.54 ps
NOT-n11382: 614.38 ps
NAND-n11383: 614.38 ps
AND-n11384: 712.40 ps
NOT-n11385: 614.38 ps
NOT-n11386: 1225.63 ps
NOT-n11387: 1286.17 ps
NOT-n11388: 1286.16 ps
NOT-n11389: 1285.60 ps
NAND-n11390: 614.38 ps
AND-n11391: 755.26 ps
NOT-n11392: 614.38 ps
NOT-n11393: 1226.20 ps
NOT-n11394: 1225.63 ps
NAND-n11395: 614.38 ps
AND-n11396: 798.13 ps
NOT-n11397: 614.38 ps
NOT-n11398: 1225.63 ps
NAND-n11399: 614.38 ps
AND-n11400: 840.99 ps
NOT-n11401: 614.38 ps
NOT-n11402: 1286.17 ps
NOT-n11403: 1226.20 ps
NOT-n11404: 1225.63 ps
NAND-n11405: 614.38 ps
AND-n11406: 883.86 ps
NOT-n11407: 614.38 ps
NOT-n11408: 1226.21 ps
NOT-n11409: 1285.60 ps
NAND-n11410: 614.38 ps
AND-n11411: 926.72 ps
NOT-n11412: 614.38 ps
NOT-n11413: 1225.63 ps
NAND-n11414: 614.38 ps
AND-n11415: 969.58 ps
NOT-n11416: 614.38 ps
NOT-n11417: 1226.20 ps
NOT-n11418: 1226.20 ps
NOT-n11419: 1225.63 ps
NAND-n11420: 614.38 ps
AND-n11421: 1012.45 ps
NOT-n11422: 614.38 ps
NOT-n11423: 1226.21 ps
NOT-n11424: 1225.63 ps
NAND-n11425: 614.38 ps
AND-n11426: 1055.31 ps
NOT-n11427: 614.38 ps
NOT-n11428: 1225.63 ps
NOT-n11429: 1226.20 ps
NAND-n11430: 614.38 ps
AND-n11431: 1098.17 ps
NOT-n11432: 614.38 ps
NOT-n11433: 1220.04 ps
NAND-n11434: 614.38 ps
AND-n11435: 1141.04 ps
NOT-n11436: 614.38 ps
NAND-n11437: 614.38 ps
NOT-n11438: 614.38 ps
NOT-n11439: 1258.89 ps
NAND-n11440: 1088.60 ps
NAND-n11441: 1065.66 ps
NAND-n11442: 1137.43 ps
NAND-n11443: 1148.64 ps
NAND-n11444: 1173.75 ps
NAND-n11445: 1150.81 ps
NAND-n11446: 1162.61 ps
NAND-n11447: 1173.82 ps
NAND-n11448: 1174.33 ps
NAND-n11449: 1151.39 ps
NAND-n11450: 1205.48 ps
NAND-n11451: 1216.68 ps
NAND-n11452: 1258.21 ps
NAND-n11453: 1235.26 ps
NAND-n11454: 614.38 ps
NAND-n11455: 625.58 ps
NAND-n11456: 638.65 ps
NAND-n11457: 655.82 ps
NAND-n11458: 1206.09 ps
NAND-n11459: 1217.28 ps
NAND-n11460: 654.12 ps
NAND-n11461: 636.95 ps
NAND-n11462: 648.84 ps
NAND-n11463: 660.04 ps
NAND-n11464: 702.83 ps
NAND-n11465: 679.89 ps
NAND-n11466: 691.71 ps
NAND-n11467: 702.92 ps
NAND-n11468: 745.70 ps
NAND-n11469: 722.75 ps
NAND-n11470: 734.56 ps
NAND-n11471: 745.77 ps
NAND-n11472: 788.56 ps
NAND-n11473: 765.62 ps
NAND-n11474: 777.43 ps
NAND-n11475: 788.63 ps
NAND-n11476: 831.42 ps
NAND-n11477: 808.48 ps
NAND-n11478: 820.30 ps
NAND-n11479: 831.51 ps
NAND-n11480: 1262.54 ps
NAND-n11481: 1268.57 ps
NAND-n11482: 934.26 ps
NAND-n11483: 911.31 ps
NAND-n11484: 863.15 ps
NAND-n11485: 874.36 ps
NAND-n11486: 917.15 ps
NAND-n11487: 894.21 ps
NAND-n11488: 965.99 ps
NAND-n11489: 977.19 ps
NAND-n11490: 960.01 ps
NAND-n11491: 937.07 ps
NAND-n11492: 948.88 ps
NAND-n11493: 960.09 ps
NAND-n11494: 1002.88 ps
NAND-n11495: 979.94 ps
NAND-n11496: 1051.71 ps
NAND-n11497: 1062.91 ps
NAND-n11498: 1105.71 ps
NAND-n11499: 1082.77 ps
NAND-n11500: 1094.58 ps
NAND-n11501: 1105.78 ps
NAND-n11502: 1137.43 ps
NAND-n11503: 1162.61 ps
NAND-n11504: 1205.48 ps
NOT-n11505: 1266.04 ps
NAND-n11506: 614.38 ps
NOT-n11507: 614.38 ps
