Circuit delay: 1810.24 ps

Gate slacks:
NAND-n21596: 726.56 ps
NOT-n21597: 743.14 ps
NOT-n21598: 1238.50 ps
NOT-n21599: 1261.18 ps
NOT-n21600: 1234.26 ps
NOT-n21601: 1222.69 ps
NOT-n21602: 1245.25 ps
NOT-n21603: 1142.44 ps
NOT-n21604: 1108.15 ps
NAND-n21605: 441.08 ps
NOT-n21606: 1238.81 ps
NOT-n21607: 1261.50 ps
NAND-n21608: 681.22 ps
NOT-n21609: 697.79 ps
NOT-n21610: 1238.68 ps
NOT-n21611: 1261.36 ps
NOT-n21612: 1261.18 ps
NOT-n21613: 1238.50 ps
NAND-n21614: 805.67 ps
NAND-n21615: 782.67 ps
NAND-n21616: 805.67 ps
NAND-n21617: 441.08 ps
AND-n21618: 681.22 ps
NAND-n21619: 441.08 ps
NAND-n21620: 441.08 ps
NOT-n21621: 441.08 ps
OR-n21622: 535.03 ps
NAND-n21623: 518.47 ps
NAND-n21624: 874.14 ps
AND-n21625: 874.14 ps
NAND-n21626: 948.85 ps
NAND-n21627: 948.85 ps
NAND-n21628: 1159.39 ps
NAND-n21629: 948.85 ps
NOT-n21630: 809.81 ps
NOT-n21631: 922.04 ps
NOT-n21632: 954.80 ps
NOT-n21633: 842.05 ps
NOT-n21634: 908.71 ps
NOT-n21635: 1018.86 ps
NOT-n21636: 764.56 ps
NOT-n21637: 1047.21 ps
NOT-n21638: 1007.52 ps
NOT-n21639: 1107.82 ps
NOT-n21640: 1244.77 ps
NOT-n21641: 1267.45 ps
NOT-n21642: 1240.84 ps
NAND-n21643: 942.03 ps
NOT-n21644: 943.24 ps
NOT-n21645: 1230.66 ps
NOT-n21646: 1253.41 ps
NOT-n21647: 1257.60 ps
NOT-n21648: 1280.28 ps
NOT-n21649: 1257.78 ps
NOT-n21650: 1280.46 ps
NAND-n21651: 828.03 ps
NOT-n21652: 1238.50 ps
NOT-n21653: 1261.26 ps
NOT-n21654: 1247.42 ps
NOT-n21655: 1270.15 ps
NOT-n21656: 1247.42 ps
NOT-n21657: 1270.15 ps
NOT-n21658: 1020.13 ps
NOT-n21659: 1259.47 ps
NAND-n21660: 736.34 ps
NOT-n21661: 1150.07 ps
NOT-n21662: 1241.66 ps
NAND-n21663: 831.16 ps
NOT-n21664: 830.96 ps
NOT-n21665: 1008.00 ps
NOT-n21666: 1110.83 ps
NOT-n21667: 968.31 ps
NOT-n21668: 1073.69 ps
NAND-n21669: 785.70 ps
NOT-n21670: 890.27 ps
NOT-n21671: 769.49 ps
NAND-n21672: 447.27 ps
NAND-n21673: 447.27 ps
NAND-n21674: 627.95 ps
NOT-n21675: 928.41 ps
NAND-n21676: 569.31 ps
NAND-n21677: 569.31 ps
NAND-n21678: 441.08 ps
NAND-n21679: 972.41 ps
NAND-n21680: 441.08 ps
NAND-n21681: 768.17 ps
NAND-n21682: 768.17 ps
NAND-n21683: 1043.69 ps
NAND-n21684: 1034.21 ps
NAND-n21685: 1108.15 ps
NAND-n21686: 1119.18 ps
NAND-n21687: 813.80 ps
NAND-n21688: 831.02 ps
NAND-n21689: 859.49 ps
NAND-n21690: 870.76 ps
NAND-n21691: 898.70 ps
NAND-n21692: 916.08 ps
NAND-n21693: 901.36 ps
NAND-n21694: 918.58 ps
NAND-n21695: 940.43 ps
NAND-n21696: 951.63 ps
NAND-n21697: 441.08 ps
NAND-n21698: 452.28 ps
NAND-n21699: 474.86 ps
NAND-n21700: 486.12 ps
NAND-n21701: 486.40 ps
NAND-n21702: 497.60 ps
NAND-n21703: 474.50 ps
NAND-n21704: 491.72 ps
NAND-n21705: 520.29 ps
NAND-n21706: 531.48 ps
NAND-n21707: 570.96 ps
NAND-n21708: 582.23 ps
NAND-n21709: 610.66 ps
NAND-n21710: 621.92 ps
NAND-n21711: 598.85 ps
NAND-n21712: 616.24 ps
NAND-n21713: 650.36 ps
NAND-n21714: 661.63 ps
NAND-n21715: 689.56 ps
NAND-n21716: 706.95 ps
NAND-n21717: 763.41 ps
NAND-n21718: 774.68 ps
NAND-n21719: 803.11 ps
NAND-n21720: 814.37 ps
NAND-n21721: 787.54 ps
NAND-n21722: 804.76 ps
NAND-n21723: 833.24 ps
NAND-n21724: 844.51 ps
AND-n21725: 702.26 ps
NAND-n21726: 702.26 ps
NAND-n21727: 702.26 ps
AND-n21728: 677.57 ps
OR-n21729: 694.08 ps
NAND-n21730: 683.86 ps
NAND-n21731: 681.22 ps
AND-n21732: 726.56 ps
NAND-n21733: 729.20 ps
NAND-n21734: 726.56 ps
AND-n21735: 1201.21 ps
NAND-n21736: 1222.64 ps
NAND-n21737: 1205.58 ps
AND-n21738: 1181.90 ps
NAND-n21739: 1222.81 ps
AND-n21740: 1097.51 ps
OR-n21741: 690.07 ps
NAND-n21742: 1165.96 ps
NAND-n21743: 874.14 ps
AND-n21744: 1201.26 ps
NAND-n21745: 1222.70 ps
NAND-n21746: 1205.63 ps
AND-n21747: 1184.39 ps
NAND-n21748: 1222.82 ps
AND-n21749: 1195.46 ps
NAND-n21750: 1222.66 ps
AND-n21751: 761.55 ps
OR-n21752: 786.93 ps
AND-n21753: 779.02 ps
NAND-n21754: 792.92 ps
NAND-n21755: 779.02 ps
AND-n21756: 806.90 ps
OR-n21757: 832.28 ps
AND-n21758: 824.38 ps
NAND-n21759: 838.29 ps
NAND-n21760: 824.38 ps
AND-n21761: 942.03 ps
NAND-n21762: 944.67 ps
NAND-n21763: 942.03 ps
AND-n21764: 801.09 ps
OR-n21765: 801.09 ps
AND-n21766: 736.34 ps
NAND-n21767: 736.34 ps
NAND-n21768: 858.36 ps
AND-n21769: 672.34 ps
OR-n21770: 715.94 ps
OR-n21771: 672.34 ps
AND-n21772: 627.95 ps
NAND-n21773: 627.95 ps
NAND-n21774: 750.34 ps
AND-n21775: 1007.52 ps
AND-n21776: 1007.52 ps
NAND-n21777: 830.96 ps
AND-n21778: 1074.28 ps
NAND-n21779: 1091.19 ps
NAND-n21780: 1074.28 ps
AND-n21781: 1041.13 ps
NAND-n21782: 1091.29 ps
AND-n21783: 1196.62 ps
NAND-n21784: 1213.56 ps
NAND-n21785: 1196.62 ps
AND-n21786: 1172.41 ps
NAND-n21787: 1213.67 ps
AND-n21788: 1235.80 ps
NAND-n21789: 1249.70 ps
NAND-n21790: 1238.50 ps
AND-n21791: 1205.53 ps
NAND-n21792: 1249.77 ps
AND-n21793: 1227.95 ps
NAND-n21794: 1241.85 ps
NAND-n21795: 1230.66 ps
AND-n21796: 1197.68 ps
NAND-n21797: 1241.92 ps
NAND-n21798: 441.08 ps
NAND-n21799: 441.08 ps
NAND-n21800: 940.43 ps
NOT-n21801: 990.52 ps
NAND-n21802: 940.43 ps
NOT-n21803: 673.12 ps
NOT-n21804: 567.59 ps
AND-n21805: 567.59 ps
NAND-n21806: 593.87 ps
NAND-n21807: 567.59 ps
NAND-n21808: 441.08 ps
NAND-n21809: 441.08 ps
NAND-n21810: 441.08 ps
NAND-n21811: 783.37 ps
AND-n21812: 769.49 ps
NAND-n21813: 786.41 ps
NAND-n21814: 769.49 ps
NAND-n21815: 441.08 ps
NAND-n21816: 746.25 ps
NAND-n21817: 441.08 ps
AND-n21818: 809.81 ps
NAND-n21819: 826.73 ps
NAND-n21820: 809.81 ps
NAND-n21821: 486.40 ps
NAND-n21822: 700.16 ps
NAND-n21823: 486.40 ps
AND-n21824: 842.05 ps
NAND-n21825: 853.09 ps
NAND-n21826: 842.05 ps
NAND-n21827: 441.08 ps
NAND-n21828: 885.71 ps
NAND-n21829: 441.08 ps
AND-n21830: 968.31 ps
NAND-n21831: 985.22 ps
NAND-n21832: 968.31 ps
NAND-n21833: 441.08 ps
NAND-n21834: 885.72 ps
NAND-n21835: 441.08 ps
AND-n21836: 1008.00 ps
NAND-n21837: 1024.91 ps
NAND-n21838: 1008.00 ps
NAND-n21839: 441.08 ps
NAND-n21840: 441.08 ps
NAND-n21841: 1024.43 ps
NAND-n21842: 1007.52 ps
NAND-n21843: 1043.69 ps
OR-n21844: 1093.29 ps
NAND-n21845: 441.08 ps
NAND-n21846: 441.08 ps
AND-n21847: 1247.42 ps
NAND-n21848: 1264.48 ps
NAND-n21849: 1247.42 ps
NAND-n21850: 441.08 ps
NAND-n21851: 932.72 ps
NAND-n21852: 441.08 ps
AND-n21853: 1247.42 ps
NAND-n21854: 1264.48 ps
NAND-n21855: 1247.42 ps
NAND-n21856: 441.08 ps
NAND-n21857: 809.33 ps
NAND-n21858: 441.08 ps
NAND-n21859: 441.08 ps
NAND-n21860: 763.97 ps
NAND-n21861: 441.08 ps
NAND-n21862: 740.77 ps
NAND-n21863: 740.77 ps
NAND-n21864: 752.48 ps
NOT-n21865: 683.86 ps
NAND-n21866: 776.18 ps
NOT-n21867: 828.03 ps
NOT-n21868: 736.34 ps
NOT-n21869: 782.67 ps
NOT-n21870: 874.14 ps
NOT-n21871: 948.85 ps
NAND-n21872: 441.08 ps
NAND-n21873: 441.08 ps
NAND-n21874: 441.08 ps
NAND-n21875: 681.22 ps
NOT-n21876: 871.47 ps
NOT-n21877: 729.20 ps
NAND-n21878: 726.56 ps
NOT-n21879: 859.49 ps
NOT-n21880: 805.67 ps
OR-n21881: 1240.93 ps
OR-n21882: 1227.61 ps
NAND-n21883: 888.80 ps
NAND-n21884: 871.47 ps
OR-n21885: 1240.04 ps
NOT-n21886: 874.14 ps
OR-n21887: 1227.98 ps
NAND-n21888: 891.32 ps
NAND-n21889: 874.14 ps
OR-n21890: 1240.39 ps
NOT-n21891: 940.43 ps
NAND-n21892: 1249.10 ps
NAND-n21893: 1233.71 ps
NAND-n21894: 1222.69 ps
NAND-n21895: 975.43 ps
NAND-n21896: 763.97 ps
NAND-n21897: 763.97 ps
OR-n21898: 826.16 ps
NOT-n21899: 833.24 ps
NAND-n21900: 809.33 ps
NAND-n21901: 809.33 ps
OR-n21902: 871.53 ps
NOT-n21903: 803.11 ps
OR-n21904: 910.66 ps
NOT-n21905: 763.41 ps
OR-n21906: 950.35 ps
NOT-n21907: 662.34 ps
NOT-n21908: 944.67 ps
NAND-n21909: 942.03 ps
NOT-n21910: 650.36 ps
OR-n21911: 862.75 ps
NOT-n21912: 831.16 ps
NAND-n21913: 831.16 ps
NAND-n21914: 831.16 ps
NAND-n21915: 830.96 ps
NAND-n21916: 736.34 ps
NAND-n21917: 736.34 ps
OR-n21918: 836.39 ps
NOT-n21919: 610.66 ps
OR-n21920: 863.11 ps
NOT-n21921: 570.96 ps
OR-n21922: 863.11 ps
NOT-n21923: 520.29 ps
OR-n21924: 752.48 ps
NAND-n21925: 627.95 ps
NOT-n21926: 785.70 ps
NOT-n21927: 486.40 ps
NOT-n21928: 474.86 ps
NOT-n21929: 441.08 ps
NOT-n21930: 447.27 ps
OR-n21931: 897.57 ps
NAND-n21932: 464.46 ps
NAND-n21933: 447.27 ps
NAND-n21934: 880.46 ps
OR-n21935: 910.24 ps
NOT-n21936: 571.63 ps
NAND-n21937: 569.31 ps
NAND-n21938: 569.31 ps
NAND-n21939: 1048.12 ps
OR-n21940: 1138.73 ps
NAND-n21941: 588.96 ps
NAND-n21942: 571.63 ps
NOT-n21943: 1043.69 ps
OR-n21944: 1151.16 ps
OR-n21945: 1233.94 ps
NAND-n21946: 679.67 ps
NAND-n21947: 662.34 ps
OR-n21948: 1246.38 ps
NOT-n21949: 768.17 ps
OR-n21950: 1254.92 ps
NAND-n21951: 785.35 ps
NAND-n21952: 768.17 ps
OR-n21953: 1260.03 ps
OR-n21954: 1247.08 ps
NAND-n21955: 822.86 ps
NAND-n21956: 805.67 ps
NAND-n21957: 1236.58 ps
NAND-n21958: 1231.84 ps
NAND-n21959: 1227.99 ps
NAND-n21960: 1228.33 ps
NAND-n21961: 1229.07 ps
NAND-n21962: 901.68 ps
NAND-n21963: 752.15 ps
NAND-n21964: 1139.34 ps
NAND-n21965: 1007.85 ps
NAND-n21966: 1234.32 ps
NAND-n21967: 1255.68 ps
NAND-n21968: 1250.94 ps
NAND-n21969: 1238.50 ps
NAND-n21970: 1249.64 ps
NAND-n21971: 1238.50 ps
NAND-n21972: 1238.68 ps
NAND-n21973: 1249.82 ps
NAND-n21974: 1238.68 ps
NAND-n21975: 1238.44 ps
NAND-n21976: 1249.58 ps
NAND-n21977: 1238.44 ps
NAND-n21978: 1238.50 ps
NAND-n21979: 1249.64 ps
NAND-n21980: 1238.50 ps
NAND-n21981: 1238.81 ps
NAND-n21982: 1249.96 ps
NAND-n21983: 1238.81 ps
NAND-n21984: 580.04 ps
NAND-n21985: 603.75 ps
NAND-n21986: 580.04 ps
NAND-n21987: 783.77 ps
NAND-n21988: 800.84 ps
NAND-n21989: 783.77 ps
NAND-n21990: 823.60 ps
NAND-n21991: 840.67 ps
NAND-n21992: 823.60 ps
NAND-n21993: 908.71 ps
NAND-n21994: 919.78 ps
NAND-n21995: 908.71 ps
NAND-n21996: 764.56 ps
NAND-n21997: 777.23 ps
NAND-n21998: 764.56 ps
NAND-n21999: 982.31 ps
NAND-n22000: 999.37 ps
NAND-n22001: 982.31 ps
NAND-n22002: 1022.00 ps
NAND-n22003: 1039.07 ps
NAND-n22004: 1022.00 ps
NAND-n22005: 1048.12 ps
NAND-n22006: 1065.18 ps
NAND-n22007: 1150.07 ps
NAND-n22008: 1161.16 ps
NAND-n22009: 1150.07 ps
NAND-n22010: 1020.13 ps
NAND-n22011: 1032.55 ps
NAND-n22012: 1020.13 ps
NAND-n22013: 1244.77 ps
NAND-n22014: 1255.91 ps
NAND-n22015: 1244.77 ps
NAND-n22016: 1261.40 ps
NAND-n22017: 1278.52 ps
NAND-n22018: 1261.40 ps
NAND-n22019: 1261.40 ps
NAND-n22020: 1278.52 ps
NAND-n22021: 1261.40 ps
NAND-n22022: 1257.60 ps
NAND-n22023: 1268.74 ps
NAND-n22024: 1257.60 ps
NAND-n22025: 1257.78 ps
NAND-n22026: 1268.92 ps
NAND-n22027: 1257.78 ps
AND-n22028: 444.02 ps
NAND-n22029: 444.02 ps
NAND-n22030: 449.32 ps
AND-n22031: 473.84 ps
NAND-n22032: 473.84 ps
NAND-n22033: 479.15 ps
AND-n22034: 536.43 ps
NAND-n22035: 536.87 ps
NAND-n22036: 536.43 ps
AND-n22037: 721.30 ps
NAND-n22038: 721.30 ps
NAND-n22039: 726.60 ps
AND-n22040: 773.14 ps
NAND-n22041: 773.57 ps
NAND-n22042: 773.14 ps
AND-n22043: 536.43 ps
NAND-n22044: 573.49 ps
AND-n22045: 473.84 ps
NAND-n22046: 504.17 ps
AND-n22047: 536.43 ps
NAND-n22048: 600.27 ps
AND-n22049: 852.07 ps
NAND-n22050: 870.29 ps
NAND-n22051: 852.07 ps
NAND-n22052: 671.05 ps
NAND-n22053: 688.23 ps
NAND-n22054: 665.22 ps
NAND-n22055: 682.55 ps
NAND-n22056: 540.62 ps
NAND-n22057: 557.80 ps
NAND-n22058: 447.29 ps
NAND-n22059: 881.64 ps
NAND-n22060: 424.03 ps
NAND-n22061: 908.79 ps
NAND-n22062: 926.11 ps
NAND-n22063: 773.13 ps
NAND-n22064: 790.31 ps
NOT-n22065: 424.03 ps
NOT-n22066: 681.95 ps
NOT-n22067: 588.63 ps
NAND-n22068: 442.54 ps
NAND-n22069: 442.54 ps
NOT-n22070: 588.51 ps
NOT-n22071: 568.73 ps
NOT-n22072: 1121.53 ps
NAND-n22073: 441.09 ps
NAND-n22074: 435.66 ps
NOT-n22075: 1120.34 ps
NOT-n22076: 618.45 ps
NAND-n22077: 504.90 ps
NAND-n22078: 473.84 ps
NOT-n22079: 618.34 ps
NOT-n22080: 648.87 ps
NAND-n22081: 515.58 ps
NAND-n22082: 504.17 ps
NOT-n22083: 1136.34 ps
NAND-n22084: 476.34 ps
NAND-n22085: 507.58 ps
NAND-n22086: 504.90 ps
NAND-n22087: 476.34 ps
NAND-n22088: 773.13 ps
NAND-n22089: 773.13 ps
NAND-n22090: 424.03 ps
NAND-n22091: 424.03 ps
NAND-n22092: 466.88 ps
NAND-n22093: 424.03 ps
NOT-n22094: 923.62 ps
NOT-n22095: 954.76 ps
NOT-n22096: 1040.31 ps
NOT-n22097: 972.48 ps
NOT-n22098: 865.90 ps
NAND-n22099: 719.83 ps
NAND-n22100: 719.83 ps
NOT-n22101: 865.79 ps
NOT-n22102: 778.05 ps
NOT-n22103: 681.48 ps
NOT-n22104: 718.12 ps
NAND-n22105: 584.37 ps
NAND-n22106: 573.49 ps
NOT-n22107: 681.12 ps
NOT-n22108: 744.98 ps
NAND-n22109: 611.86 ps
NAND-n22110: 600.27 ps
NOT-n22111: 851.17 ps
NOT-n22112: 936.23 ps
NOT-n22113: 918.18 ps
NOT-n22114: 954.82 ps
NAND-n22115: 815.40 ps
NAND-n22116: 810.19 ps
NOT-n22117: 917.83 ps
NOT-n22118: 1021.30 ps
NOT-n22119: 1036.75 ps
NAND-n22120: 424.03 ps
NAND-n22121: 742.61 ps
NAND-n22122: 424.03 ps
NAND-n22123: 540.62 ps
NAND-n22124: 540.62 ps
NAND-n22125: 424.03 ps
NAND-n22126: 744.15 ps
NAND-n22127: 424.03 ps
NAND-n22128: 539.27 ps
NAND-n22129: 539.27 ps
NAND-n22130: 544.55 ps
NAND-n22131: 671.05 ps
NAND-n22132: 671.05 ps
NAND-n22133: 648.27 ps
NAND-n22134: 648.27 ps
NAND-n22135: 834.57 ps
NAND-n22136: 537.25 ps
NAND-n22137: 537.25 ps
NAND-n22138: 723.55 ps
NAND-n22139: 442.54 ps
NAND-n22140: 628.86 ps
NAND-n22141: 449.32 ps
NAND-n22142: 449.32 ps
NAND-n22143: 635.63 ps
NAND-n22144: 424.03 ps
NAND-n22145: 424.03 ps
NAND-n22146: 538.86 ps
NAND-n22147: 435.66 ps
NAND-n22148: 524.24 ps
NAND-n22149: 552.17 ps
NAND-n22150: 552.17 ps
NAND-n22151: 738.47 ps
NAND-n22152: 504.17 ps
NAND-n22153: 690.47 ps
NAND-n22154: 479.15 ps
NAND-n22155: 479.15 ps
NAND-n22156: 665.45 ps
NAND-n22157: 473.84 ps
NAND-n22158: 660.16 ps
NAND-n22159: 803.13 ps
NAND-n22160: 814.21 ps
NAND-n22161: 803.13 ps
NAND-n22162: 835.91 ps
NAND-n22163: 846.98 ps
NAND-n22164: 835.91 ps
NAND-n22165: 740.21 ps
NAND-n22166: 750.96 ps
NAND-n22167: 740.21 ps
NAND-n22168: 836.79 ps
NAND-n22169: 847.87 ps
NAND-n22170: 836.79 ps
NAND-n22171: 719.83 ps
NAND-n22172: 906.15 ps
NAND-n22173: 726.60 ps
NAND-n22174: 726.60 ps
NAND-n22175: 912.91 ps
NAND-n22176: 633.34 ps
NAND-n22177: 633.34 ps
NAND-n22178: 819.65 ps
NAND-n22179: 600.27 ps
NAND-n22180: 786.57 ps
NAND-n22181: 573.49 ps
NAND-n22182: 759.80 ps
NAND-n22183: 536.43 ps
NAND-n22184: 536.43 ps
NAND-n22185: 722.74 ps
NAND-n22186: 536.87 ps
NAND-n22187: 536.87 ps
NAND-n22188: 723.19 ps
NAND-n22189: 706.47 ps
NAND-n22190: 706.47 ps
NAND-n22191: 892.78 ps
NAND-n22192: 791.53 ps
NAND-n22193: 791.53 ps
NAND-n22194: 829.30 ps
NAND-n22195: 810.19 ps
NAND-n22196: 977.51 ps
NAND-n22197: 773.14 ps
NAND-n22198: 773.14 ps
NAND-n22199: 858.18 ps
NAND-n22200: 773.57 ps
NAND-n22201: 773.57 ps
NAND-n22202: 897.93 ps
NAND-n22203: 876.60 ps
NAND-n22204: 876.60 ps
NAND-n22205: 921.95 ps
NAND-n22206: 916.29 ps
NAND-n22207: 916.29 ps
NAND-n22208: 921.95 ps
NAND-n22209: 838.75 ps
NAND-n22210: 849.93 ps
NAND-n22211: 838.75 ps
NAND-n22212: 1022.81 ps
NAND-n22213: 1011.61 ps
NAND-n22214: 816.70 ps
NAND-n22215: 827.97 ps
NAND-n22216: 812.24 ps
NAND-n22217: 823.44 ps
NAND-n22218: 800.34 ps
NAND-n22219: 817.56 ps
NAND-n22220: 846.13 ps
NAND-n22221: 857.32 ps
NAND-n22222: 896.79 ps
NAND-n22223: 908.06 ps
NAND-n22224: 936.00 ps
NAND-n22225: 953.39 ps
NAND-n22226: 480.75 ps
NAND-n22227: 460.79 ps
NAND-n22228: 443.47 ps
NAND-n22229: 454.68 ps
NAND-n22230: 437.45 ps
NAND-n22231: 454.62 ps
NAND-n22232: 483.48 ps
NAND-n22233: 494.68 ps
NAND-n22234: 534.16 ps
NAND-n22235: 545.43 ps
NAND-n22236: 573.85 ps
NAND-n22237: 585.12 ps
NAND-n22238: 567.86 ps
NAND-n22239: 585.07 ps
NAND-n22240: 965.26 ps
NAND-n22241: 972.01 ps
NAND-n22242: 613.56 ps
NAND-n22243: 624.82 ps
NAND-n22244: 658.92 ps
NAND-n22245: 670.18 ps
NAND-n22246: 692.46 ps
NAND-n22247: 709.84 ps
NAND-n22248: 743.98 ps
NAND-n22249: 755.24 ps
NAND-n22250: 749.89 ps
NAND-n22251: 761.09 ps
NAND-n22252: 698.29 ps
NAND-n22253: 715.50 ps
NAND-n22254: 743.98 ps
NAND-n22255: 755.24 ps
NAND-n22256: 766.04 ps
NAND-n22257: 777.23 ps
AND-n22258: 442.54 ps
NAND-n22259: 445.19 ps
NAND-n22260: 442.54 ps
AND-n22261: 473.84 ps
NAND-n22262: 537.25 ps
AND-n22263: 476.34 ps
NAND-n22264: 476.34 ps
NAND-n22265: 581.65 ps
AND-n22266: 969.64 ps
NAND-n22267: 987.62 ps
NAND-n22268: 969.64 ps
AND-n22269: 928.00 ps
NAND-n22270: 987.68 ps
AND-n22271: 969.58 ps
NAND-n22272: 987.56 ps
NAND-n22273: 969.58 ps
AND-n22274: 931.30 ps
NAND-n22275: 987.67 ps
AND-n22276: 536.43 ps
NAND-n22277: 633.34 ps
AND-n22278: 580.81 ps
NAND-n22279: 589.38 ps
NAND-n22280: 580.81 ps
AND-n22281: 539.27 ps
NAND-n22282: 539.27 ps
NAND-n22283: 677.77 ps
AND-n22284: 719.83 ps
NAND-n22285: 722.48 ps
NAND-n22286: 719.83 ps
AND-n22287: 773.14 ps
NAND-n22288: 810.19 ps
AND-n22289: 811.83 ps
NAND-n22290: 820.40 ps
NAND-n22291: 811.83 ps
AND-n22292: 740.21 ps
NAND-n22293: 740.21 ps
NAND-n22294: 835.91 ps
AND-n22295: 761.23 ps
NAND-n22296: 761.23 ps
NAND-n22297: 863.19 ps
AND-n22298: 742.61 ps
NAND-n22299: 803.13 ps
NAND-n22300: 742.61 ps
AND-n22301: 776.88 ps
AND-n22302: 742.61 ps
NAND-n22303: 742.61 ps
NAND-n22304: 877.20 ps
NAND-n22305: 838.75 ps
NAND-n22306: 849.83 ps
NAND-n22307: 838.75 ps
AND-n22308: 939.93 ps
NOT-n22309: 835.91 ps
AND-n22310: 774.71 ps
NAND-n22311: 888.85 ps
AND-n22312: 874.22 ps
NAND-n22313: 903.50 ps
AND-n22314: 852.07 ps
AND-n22315: 997.61 ps
NAND-n22316: 1021.33 ps
NAND-n22317: 997.61 ps
AND-n22318: 961.27 ps
NAND-n22319: 1021.39 ps
AND-n22320: 1003.29 ps
NAND-n22321: 1021.28 ps
NAND-n22322: 1003.29 ps
AND-n22323: 965.02 ps
NAND-n22324: 1021.38 ps
AND-n22325: 997.61 ps
NAND-n22326: 1021.33 ps
NAND-n22327: 997.61 ps
AND-n22328: 961.27 ps
NAND-n22329: 1021.39 ps
NAND-n22330: 1011.61 ps
NAND-n22331: 1011.61 ps
NAND-n22332: 1028.89 ps
NOT-n22333: 900.88 ps
AND-n22334: 992.68 ps
NAND-n22335: 1011.12 ps
NAND-n22336: 992.68 ps
NOT-n22337: 804.78 ps
NOT-n22338: 538.86 ps
NOT-n22339: 524.24 ps
NOT-n22340: 701.94 ps
NOT-n22341: 695.17 ps
NOT-n22342: 756.79 ps
NOT-n22343: 731.77 ps
NOT-n22344: 726.47 ps
NOT-n22345: 789.86 ps
NAND-n22346: 424.03 ps
NAND-n22347: 424.03 ps
AND-n22348: 977.20 ps
NAND-n22349: 1000.93 ps
NAND-n22350: 977.20 ps
NAND-n22351: 812.24 ps
NOT-n22352: 894.18 ps
NAND-n22353: 812.24 ps
AND-n22354: 976.17 ps
NAND-n22355: 999.90 ps
NAND-n22356: 976.17 ps
NAND-n22357: 424.03 ps
NAND-n22358: 424.03 ps
NAND-n22359: 424.03 ps
NAND-n22360: 552.17 ps
AND-n22361: 976.67 ps
NAND-n22362: 995.11 ps
NAND-n22363: 976.67 ps
NAND-n22364: 424.03 ps
NAND-n22365: 424.03 ps
NOT-n22366: 803.13 ps
NOT-n22367: 836.79 ps
NOT-n22368: 852.89 ps
NOT-n22369: 826.12 ps
NOT-n22370: 789.05 ps
NOT-n22371: 789.50 ps
NOT-n22372: 885.96 ps
NOT-n22373: 959.09 ps
NOT-n22374: 963.85 ps
NOT-n22375: 972.46 ps
NOT-n22376: 829.30 ps
NOT-n22377: 858.18 ps
NOT-n22378: 897.93 ps
NOT-n22379: 977.51 ps
NOT-n22380: 921.95 ps
NOT-n22381: 921.95 ps
NOT-n22382: 835.91 ps
NOT-n22383: 740.21 ps
NOT-n22384: 838.75 ps
NOT-n22385: 967.75 ps
AND-n22386: 847.58 ps
NAND-n22387: 877.12 ps
NAND-n22388: 847.58 ps
NAND-n22389: 443.47 ps
NAND-n22390: 767.65 ps
NAND-n22391: 443.47 ps
NAND-n22392: 424.03 ps
NAND-n22393: 953.97 ps
NAND-n22394: 424.03 ps
AND-n22395: 1010.68 ps
NAND-n22396: 1034.40 ps
NAND-n22397: 1010.68 ps
NAND-n22398: 424.03 ps
NAND-n22399: 914.27 ps
NAND-n22400: 424.03 ps
AND-n22401: 1010.68 ps
NAND-n22402: 1034.40 ps
NAND-n22403: 1010.68 ps
NAND-n22404: 424.03 ps
NAND-n22405: 775.57 ps
NAND-n22406: 424.03 ps
AND-n22407: 972.01 ps
NAND-n22408: 1001.21 ps
NAND-n22409: 972.01 ps
NAND-n22410: 965.26 ps
NAND-n22411: 965.26 ps
NAND-n22412: 424.03 ps
NAND-n22413: 829.21 ps
NAND-n22414: 424.03 ps
AND-n22415: 1010.68 ps
NAND-n22416: 1034.40 ps
NAND-n22417: 1010.68 ps
NAND-n22418: 424.03 ps
NAND-n22419: 424.03 ps
AND-n22420: 1010.67 ps
NAND-n22421: 1034.40 ps
NAND-n22422: 1010.67 ps
NAND-n22423: 424.03 ps
NAND-n22424: 424.03 ps
AND-n22425: 1010.96 ps
NAND-n22426: 1034.68 ps
NAND-n22427: 1010.96 ps
NAND-n22428: 749.89 ps
NOT-n22429: 894.75 ps
NAND-n22430: 749.89 ps
NAND-n22431: 671.05 ps
NAND-n22432: 671.05 ps
AND-n22433: 992.18 ps
NAND-n22434: 1015.90 ps
NAND-n22435: 992.18 ps
NAND-n22436: 424.03 ps
NAND-n22437: 424.03 ps
NAND-n22438: 424.03 ps
NAND-n22439: 648.27 ps
NAND-n22440: 835.91 ps
NAND-n22441: 835.91 ps
NOT-n22442: 445.19 ps
NOT-n22443: 584.37 ps
NOT-n22444: 815.40 ps
NAND-n22445: 435.66 ps
NOT-n22446: 435.66 ps
NOT-n22447: 441.09 ps
NOT-n22448: 965.26 ps
NAND-n22449: 424.03 ps
NOT-n22450: 424.03 ps
NOT-n22451: 908.79 ps
NOT-n22452: 449.32 ps
NOT-n22453: 444.02 ps
NAND-n22454: 442.54 ps
NOT-n22455: 896.79 ps
NOT-n22456: 846.13 ps
NOT-n22457: 504.17 ps
NOT-n22458: 515.58 ps
NOT-n22459: 773.13 ps
NOT-n22460: 479.15 ps
NOT-n22461: 473.84 ps
NOT-n22462: 507.58 ps
NAND-n22463: 504.90 ps
